,oe__gender,oe__bachelors,ohe__master_AI,ohe__master_Data Engineer,ohe__master_MBA,ohe__master_None,remainder__etest_p,remainder__degree,remainder__year_exp,remainder__age,result
403,1,1,0,0,1,0,49.7812755919997,64.3696635678503,1.00961580750904,36.7351597772017,0
404,1,1,0,0,1,0,50.81821099705,69.5969830367119,0.854889761304954,37.1961682619629,0
405,0,1,1,0,0,0,96.4416257404789,88.9350534748067,3.91637747526651,42.0544964468883,1
406,0,0,0,0,1,0,92.8345316986795,57.508260884313,5.01678616526736,29.0306693363963,1
407,1,0,0,0,0,1,73.1304950524177,0,0.072441660608272,31.6008256818485,0
408,1,0,0,0,0,1,49.2388422241316,2.1354091082412,1.11333632484396,28.9909878903048,0
409,1,0,0,0,0,1,73.8991734510538,1.62800288212542,0.977173827527321,45.2545654985892,0
410,0,0,0,0,1,0,89.0129742133043,69.1893140066019,2.13595097026925,46.325867625807,0
411,1,0,0,0,0,1,88.4876543012387,4.36201801042816,0.0651269567684112,43.8271552407893,0
412,0,0,0,0,1,0,60.1636053007081,65.9196258590188,6.03300160626192,33.0663803262781,0
413,0,0,0,0,1,0,74.3935892059398,64.7699308405602,3.02943578194841,42.8201491356718,0
414,0,1,1,0,0,0,55.3623249013881,61.396019125544,1.90949306082697,37.7528358839159,0
415,0,0,0,0,1,0,53.2898853180963,63.9387341274258,2.72353243621105,38.8317389829613,0
416,0,1,1,0,0,0,95.2080646744047,92.2489595181557,4.07212864999994,42.032845302511,1
417,0,1,1,0,0,0,65.6472006106216,52.1333747028002,0.938262915868411,30.3848921854337,0
418,0,0,0,0,0,1,70.3620863107423,1.33512050291207,0,39.1716451814743,0
419,1,1,0,0,1,0,86.3607951611451,87.2824979347146,0.0944823869725393,33.4372807070732,0
420,1,0,0,0,1,0,54.9959058183053,71.8326811765314,6.21688139117349,25.9499529148943,0
421,0,0,0,0,1,0,58.7643205711402,75.635523882323,0.934080436058122,30.3382315683906,0
422,1,0,0,0,0,1,67.6627659578636,0,1.01400318399745,31.6500786081749,0
423,0,0,0,0,0,1,52.336997648875,1.32542709588393,0.137953883557419,41.0452168098101,0
424,1,0,0,0,0,1,57.410067706969,4.60378370654556,0.123510478754268,35.0888260640149,0
425,1,1,0,0,1,0,79.9814659084034,79.9601698897749,3.00616742988142,43.4108350416894,0
426,1,0,0,0,1,0,54.1084541874566,61.0415898056055,4.1050977907815,43.2047159792242,0
427,0,0,0,0,0,1,57.8423544662476,2.71447932823172,1.00189404685316,41.5429623172355,0
428,1,1,0,1,0,0,52.8737460206741,87.005978883712,0.831416592624901,31.1132153946876,0
429,1,0,0,0,0,1,93.4909776839395,0.226757874260225,0.21202265425737,33.7371516583554,1
430,0,1,0,0,1,0,98.0077576017816,88.7624122188874,6.00711872105819,42.8555590620307,1
431,1,1,1,0,0,0,86.8101732907027,70.3973038998725,0.759764579812899,35.92068215468,0
432,1,0,0,0,1,0,96.4650873077075,88.0022346333023,1.99935378202656,30.1564685675284,1
433,1,0,0,0,0,1,83.3805549421747,0.106190972306458,0.209494983573774,37.60295365131,0
434,1,0,0,0,0,1,58.805468798243,4.6443708891483,1.06618978385859,42.7649795377181,0
435,0,0,0,0,1,0,72.4456816814742,98.9586629225842,5.03402411143527,38.3946446235634,0
436,1,1,0,0,0,1,87.1420047680773,0.781571375148413,1.2151596316165,43.2781312681675,0
437,1,1,0,1,0,0,54.3565991075942,88.5529380608599,0.96185798507324,30.4784761966423,0
438,1,1,0,0,1,0,49.2913509939311,65.3055036818444,1.05110958885191,36.1229929234529,0
439,1,0,0,0,0,1,96.4583521026512,0,0.122633412600257,26.2009941436494,1
440,0,0,0,0,0,1,77.2452207407986,1.64876368104276,0.139665143884009,45.5405009816913,0
441,1,0,0,0,1,0,60.7641923987924,98.856488495803,0,33.6718106120589,0
442,1,0,0,0,1,0,84.7825752020585,93.6070528086497,2.01900355154593,42.1850596741198,0
443,0,0,0,0,1,0,70.5885107537271,86.6967909248196,2.09416922824265,44.3707671280761,0
444,0,0,0,0,0,1,60.0820672606126,2.21160250843809,0.210475208320469,33.460158313886,0
445,1,1,0,0,0,1,66.3039665193338,0,0,40.9415291008844,0
446,0,0,0,0,0,1,70.944668121958,1.3165363979649,0.145588282898245,39.1928346254179,0
447,1,0,0,0,0,1,64.7527594917478,0.708916425534467,0.0265131839978591,28.0135892769278,0
448,0,0,0,0,1,0,62.0373144049499,74.5628178396477,0.140641372812508,22.9858585617341,0
449,1,0,0,0,0,1,95.4666610318183,0.686353042128607,0,26.7686453897945,1
450,1,0,0,0,1,0,80.2466632641453,68.9066027785097,1.86215704662099,41.1833820027074,0
451,1,0,0,0,1,0,66.7711916713423,78.5891213589961,5.87090298775393,23.5140245668379,0
452,1,0,0,0,0,1,85.1158091184866,0,1.03067247206289,32.040675736533,0
453,1,1,0,0,1,0,80.6631466918595,78.8559576657281,3.00282444348734,43.54584590895,0
454,0,0,0,0,1,0,56.2847563297535,75.6962976420484,0.0357797069280797,27.6538193333454,0
455,1,0,0,0,0,1,73.2847700405806,0,0.987504638849381,45.0542363799031,0
456,1,1,0,1,0,0,78.8355512675071,67.010925629021,1.24955646150732,34.3082255386437,0
457,1,0,0,0,0,1,59.7425232542908,1.20128146607499,1.16991740611657,42.9148300472178,0
458,1,0,0,0,0,1,64.3217902161492,0.201665546686898,0.0187607640781965,28.1969029254491,0
459,1,0,0,0,0,1,56.2580413631096,1.47484366460895,0,34.6523033557882,0
460,1,0,0,0,0,1,88.1507159943445,2.70229000991577,0,44.1507313208822,0
461,1,0,0,0,1,0,71.7566218490825,70.4918031416311,0,44.9947019362284,0
462,0,0,0,0,0,1,95.1780946214867,0,0,39.6057988436199,1
463,0,0,0,0,0,1,65.634895857161,0.0116141660066332,0.855431250943449,45.242401511326,0
464,1,0,0,0,1,0,59.6031133950426,56.0019539759056,2.97645076330597,38.1070288294489,0
465,1,0,0,0,0,1,69.7125396852724,2.56656630013783,0.0288174483800601,36.2003783794691,0
466,1,1,0,0,1,0,50.7342169280977,69.8217393949601,1.12158566241245,37.0069659565049,0
467,1,0,0,0,1,0,57.952250342048,57.4113603412716,3.16682251165159,38.3974388250027,0
468,1,1,1,0,0,0,64.48220233273,94.9999919206664,0.979345101208649,31.6035381388866,0
469,1,0,0,0,0,1,55.5853591128802,1.00928896154055,0.0143378412658479,26.9526822608172,0
470,1,0,0,0,0,1,60.6387136402325,2.79390060943377,0.907446567183101,23.3786174590283,0
471,1,0,0,0,0,1,65.3758924777033,0,1.02104407726187,31.7352718647607,0
472,1,1,0,0,1,0,74.7247644910721,75.2043435477539,1.08212866995014,45.2133009881844,0
473,0,0,0,0,1,0,74.2431993510638,64.8171697329931,2.91534644825887,43.5202691565139,0
474,0,0,0,0,0,1,49.5644577797202,0,0.843826552514931,30.7051202291531,0
475,1,0,0,0,1,0,95.8264832932596,76.3142583625995,1.98340009553792,38.8211463641447,1
476,0,0,0,0,1,0,64.1888775549737,70.3991024653064,1.00773597619186,28.9579108702511,0
477,1,0,0,0,1,0,78.8967669860061,87.6500082018999,0,43.991209606909,0
478,0,0,0,0,1,0,65.6701442936685,68.8670266349136,1.10086110700794,28.9606347399584,0
479,0,1,0,1,0,0,69.3359590599155,83.8805790474352,5.85252169420448,23.0035140181055,0
480,1,0,0,0,0,1,72.9986005163618,0.530334238028672,0.931306515288012,44.6920247590823,0
481,0,0,0,0,1,0,71.897964515169,95.7806259128547,1.97354460965186,22.8096915538514,0
482,1,1,0,0,0,1,71.0060039660942,0,0.104763112091716,24.2646316241791,0
483,0,0,0,0,0,1,94.4083389639212,0,0.0338110279933839,30.3274012007837,1
484,1,0,0,0,0,1,70.7790177086402,0,0,40.8909023051111,0
485,0,0,0,0,0,1,55.1511961520161,0,0,40.0801249015404,0
486,1,0,0,0,0,1,86.0683794950318,0.49735730836681,1.16907605055005,32.2391793549439,0
487,0,1,1,0,0,0,54.4736658028662,65.7129375179184,1.92891770623559,38.1674125353814,0
488,1,1,0,0,1,0,84.9357801009314,68.7716697045621,5.93732945664223,30.2146731062941,0
489,1,1,0,0,0,1,63.0934892865896,0,0,23.4569760370745,0
490,1,0,0,0,1,0,64.5865937643866,59.7263870655198,0,43.4323808518309,0
491,1,0,0,0,1,0,69.8033178519333,75.6757819317542,2.98865121380405,25.128169250173,0
492,1,0,0,0,1,0,63.4813039012518,59.3716130724998,0,43.4645429729934,0
493,1,0,0,0,0,1,50.5030675720703,0.609423038482427,0.874652499712978,29.8152659729248,0
494,1,0,0,0,1,0,67.1017139300587,97.3236046071553,3.78394157765581,29.1508850101332,0
495,0,0,0,0,1,0,92.3119747683841,57.7412036010595,5.02175458230824,29.2510212537595,1
496,1,0,0,0,1,0,90.0338663859881,97.2141431343238,1.00763553732158,44.9959305988289,0
497,1,0,0,0,0,1,87.6258370028193,2.22167441580485,0,43.5229316416974,0
498,1,0,0,0,0,1,55.7533051748761,1.09666675120232,0.0669872194360478,27.5003257169652,0
499,1,0,0,0,0,1,68.3027830709322,0.00952190046880493,0.0956832162022837,37.3392710077617,0
500,0,1,0,0,1,0,59.1916213607439,53.4897094925361,5.16530700696745,44.834163727893,0
501,1,0,0,0,0,1,59.3225738547223,0,0,45.8814519471123,0
502,1,1,0,1,0,0,97.4459306474218,87.8393019869539,5.0339166771472,32.6186395554436,1
503,0,0,0,0,1,0,71.5128197654445,93.8576289392694,4.86040742587267,23.8360024077232,0
504,1,0,0,0,0,1,72.8875589388631,0,0.181199996751752,32.2251241491683,0
505,1,0,0,0,1,0,78.1261029998008,86.2918267122012,0.219126015840284,44.5037729016547,0
506,1,1,1,0,0,0,63.9259237493472,63.404620721947,1.23960930433207,39.1600410732535,0
507,0,0,0,0,1,0,56.4928193605119,100,4.82454464770289,44.5986920750963,0
508,0,0,0,0,1,0,71.5394961784023,95.2645472805771,5.16195279801711,23.0605544021668,0
509,0,1,1,0,0,0,65.3053521577503,54.3094460094066,0.894839093769232,29.9061912322838,0
510,1,1,1,0,0,0,93.3636427323665,57.4404698936833,1.05522796897346,43.002995437868,1
511,1,1,1,0,0,0,86.1535614303809,65.3940291573217,0.903959315718694,36.1413320395742,0
512,1,1,0,0,1,0,55.1340230192404,56.1803243210859,3.91293292837575,36.7819813375133,0
513,0,0,0,0,1,0,79.3808058731101,91.1188695282999,5.01832886293852,36.9407785624066,0
514,0,0,0,0,1,0,70.925353505918,96.4917693557208,2.2386664827822,22.9196740541375,0
515,1,1,0,0,0,1,65.3338502641106,0.032946399309076,0.049464316087838,40.9473256010269,0
516,1,0,0,0,0,1,74.5618973429493,1.22368364149772,0.0023578468186558,26.0711858728618,0
517,1,0,0,0,1,0,95.0641721740407,60.5066973404652,0,40.263138958684,1
518,0,0,0,0,1,0,92.3134163767804,58.0847596961093,4.94499290016074,29.018471741942,1
519,1,0,0,0,1,0,83.6037117864954,88.1458132746438,1.03394534040601,26.6854372157813,0
520,0,0,0,0,1,0,78.2479022800731,94.7241126151173,5.25791399657946,36.9893449761452,0
521,1,0,0,0,1,0,88.5741391691084,57.6680689473045,4.79807202922104,24.8192421157955,0
522,0,0,0,0,1,0,72.8960975134635,97.1218800933505,4.82827765213176,22.5850003299862,0
523,0,0,0,0,0,1,93.3394539108341,0,0.119979492108964,24.3325720344451,1
524,1,0,0,0,0,1,74.1598637684484,0,0.0509182927892276,31.6322298842872,0
525,1,0,0,0,1,0,84.359567366855,73.5189144273611,0.00767709315393134,28.1774229716628,0
526,1,0,0,0,0,1,82.4539617829756,2.54676569825371,0.772537480963265,36.1543832327166,0
527,1,1,1,0,0,0,60.3617260530244,61.1763280861181,1.95133322407385,35.9751397498111,0
528,1,1,0,1,0,0,96.2053877191162,79.123985272874,2.15410055785686,42.6476017711933,1
529,0,1,0,0,1,0,79.4358775371745,82.9984692311077,3.9411348721483,40.3625015881847,0
530,0,1,1,0,0,0,80.9215615600651,74.4657242938473,1.95212805131268,41.1885418873807,0
531,1,0,0,0,1,0,71.7634079931372,59.5247084135434,0.0181955066116997,28.3212529814485,0
532,1,0,0,0,1,0,61.6098792106979,95.3879743972401,0,33.7232624107822,0
533,1,1,0,1,0,0,54.7031187848293,89.1471119841243,1.0255474369086,31.0102589324096,0
534,1,1,1,0,0,0,83.8027385205422,79.5368465946259,3.83328837101733,40.6522927960784,0
535,1,1,0,0,1,0,80.9257300462404,79.4656348328637,3.12854030932257,43.0890769541561,0
536,1,0,0,0,1,0,72.634235191742,81.2358486277909,1.08370274800107,45.8998262631085,0
537,1,0,0,0,0,1,60.0695373218442,0,0.971594078121341,24.1025696174492,0
538,1,0,0,0,0,1,74.4400975541811,0.830717207411682,0,35.6713573156057,0
539,1,0,0,0,1,0,61.0657916014124,83.4855410774677,3.85200497217938,30.5776752906428,0
540,1,0,0,0,1,0,62.3227164795121,97.3413452264918,0,33.8780601891235,0
541,1,0,0,0,0,1,59.3700366219494,1.8169205087122,0.0358795857790332,45.5408527327184,0
542,1,0,0,0,1,0,60.8474303774544,55.9488549040018,4.96556473072088,22.8608346745523,0
543,1,0,0,0,0,1,59.4270544064059,0.659298834358489,0.886850652864738,43.3580773181896,0
544,1,0,0,0,1,0,50.9089416796804,65.0107134512477,4.99937060507154,24.1731304207055,0
545,1,0,0,0,0,1,85.4186460433433,4.73989448989253,1.12856099679589,31.8941299528397,0
546,1,0,0,0,0,1,89.0944612434072,0.854251958626599,0.986685280519796,36.2002917093653,0
547,1,0,0,0,0,1,61.0139632572963,0,0,42.2999204651891,0
548,1,0,0,0,1,0,79.020087839855,88.306662492499,0,43.8304814212645,0
549,1,0,0,0,0,1,85.6953874193029,0.360480187778275,1.16283803737164,31.7810995121027,0
550,1,0,0,0,1,0,78.1761558224493,89.6326779400643,0.0536399706527683,43.9502887904531,0
551,1,0,0,0,1,0,60.7871369689632,89.3219570177655,1.95771491139267,32.1865852228198,0
552,0,1,0,0,1,0,79.5749345541479,81.0440723830902,3.9965184901035,39.5432008704092,0
553,0,0,0,0,0,1,59.363032256976,0.462312680015831,0.0479182915287372,39.39846210064,0
554,1,1,0,0,0,1,62.4176153964961,0,0.0792883712663493,23.4921256841918,0
555,1,1,0,0,1,0,54.4811605023679,58.0212874544603,3.99383724279275,36.6149004348913,0
556,0,0,0,0,0,1,78.2227608185433,0.840855277068137,0,45.1394454754884,0
557,1,1,0,0,0,1,55.0946841149692,1.51243301031095,0.0373388109140157,36.2171078599855,0
558,0,0,0,0,1,0,76.0910862339693,97.1960937045467,0.985155996272054,26.2732469141894,0
559,0,0,0,0,1,0,96.3112467315875,60.104773423856,3.90008660204995,26.04084930234,1
560,1,1,1,0,0,0,64.0747030041688,61.7903927013289,0.991845029970731,39.1694687807667,0
561,1,0,0,0,1,0,89.8839276354388,57.358372618773,4.90770769921629,24.1338915568779,0
562,1,0,0,0,0,1,86.5956954507705,0,0.893567975615081,32.1120796726644,0
563,0,0,0,0,0,1,88.6401478603274,0,0.953445961144439,31.067771225936,0
564,0,0,0,0,0,1,92.8106742105127,0,0.0712304240083111,29.5296174385804,1
565,1,0,0,0,0,1,59.657523825491,1.17407350792858,0.927218510534834,43.6898332877482,0
566,1,0,0,0,1,0,77.1709503727482,67.8903881954247,4.29076162419644,25.546575670983,0
567,1,0,0,0,1,0,76.4464236355691,69.1517431166317,4.07603904231109,25.0728602186663,0
568,1,1,0,1,0,0,54.6688698698985,89.662143500716,0.837441767514102,31.3261233525661,0
569,1,0,0,0,0,1,76.9138963342509,2.10472771203606,0.874754710743924,28.8637941052655,0
570,1,0,0,0,1,0,75.1153916249649,71.3651776868226,1.07875113108942,40.2347452917188,0
571,0,0,0,0,0,1,50.5942332281928,0.587623612581512,0,41.8867122374442,0
572,1,1,1,0,0,0,68.5822783850679,74.6701685607481,2.90191412824612,30.0034039072622,0
573,1,0,0,0,0,1,66.4835482344879,0,0.904446271260672,32.5052806214655,0
574,1,0,0,0,0,1,62.7197023760431,2.1953889731911,0,32.7847037441115,0
575,1,0,0,0,0,1,57.1804983293174,0,0.994163114925077,31.911858551885,0
576,1,0,0,0,0,1,58.3938901829373,3.1088709618067,1.0190094723882,43.0271871389571,0
577,1,1,1,0,0,0,62.9088732884996,78.7817578583193,0.950123974697285,31.0506096992749,0
578,0,0,0,0,1,0,74.5270757144019,96.7031400650332,0.864476344394706,26.5020817465538,0
579,1,1,1,0,0,0,86.8604049456613,64.6270853420227,0.984191551233583,36.2533306061244,0
580,1,0,0,0,1,0,61.5102022632691,85.6511493439813,4.17592429820643,30.8746750732155,0
581,1,0,0,0,1,0,53.9120541223092,79.0845889920145,1.02890852640034,37.0660885194341,0
582,1,1,1,0,0,0,93.149421523713,60.5265237436064,1.01413365472776,43.05231984019,1
583,1,1,0,0,1,0,81.8845380799791,78.2063466950892,2.90768792225087,42.643221410612,0
584,1,0,0,0,0,1,60.1163455741083,1.73174947168296,0,44.6807202239931,0
585,0,0,0,0,0,1,50.6945852178291,0,0.0405455232488258,42.3849650784229,0
586,0,1,0,0,1,0,73.7149567264822,54.8616229842445,6.0076013955062,28.8290673467673,0
587,1,0,0,0,0,1,65.880274913007,0.370161414579705,1.09554811672988,32.1362414310044,0
588,0,0,0,0,1,0,52.7949696972516,64.0619055588423,3.093977789384,38.8476782412927,0
589,1,0,0,0,1,0,83.7045420297877,82.6303194591173,0.057109441190781,40.474053693196,0
590,1,0,0,0,1,0,84.2158624401241,76.8044160650439,0,27.3390897161317,0
591,1,1,0,1,0,0,75.3561003133087,65.3156177919239,0.0746155830309114,31.9573578328929,0
592,1,0,0,0,0,1,95.1320704795903,1.94943678057671,0.0233700987006252,46.1012253261126,1
593,0,1,0,1,0,0,66.535351148546,56.5681987534603,6.11026613242836,29.3576846829105,0
594,1,0,0,0,1,0,91.6825508708977,98.6184463018617,1.10406257295453,30.8249500192958,1
595,1,0,0,0,0,1,63.5744131871387,1.61242939902334,1.03202386172708,24.5415595560234,0
596,0,0,0,0,1,0,86.788198517627,70.2877838865209,1.92770893402695,45.6508841500271,0
597,0,0,0,0,1,0,92.9071679876537,57.2339340804186,4.96450283952517,29.3431272431686,1
598,0,0,0,0,0,1,87.6939033998985,0,1.05908371625257,33.1788165668171,0
599,0,0,0,0,0,1,70.9892868915501,0.354104267241536,0,38.7383780477526,0
600,1,0,0,0,1,0,79.6157904493724,60.2599517188788,5.96879624956408,24.8699042952128,0
601,1,0,0,0,0,1,95.7363615200442,0,0,46.1737369779929,1
602,1,0,0,0,1,0,94.9201837682744,72.5385356693955,0.970189402428207,42.2116719094364,1
603,0,1,0,0,1,0,64.1411251240359,88.5338218670918,3.10743922568254,28.4985692465392,0
604,1,0,0,0,1,0,79.3893365242177,67.5563737410499,1.95958612316805,41.4830319680591,0
605,1,0,0,0,1,0,73.8992321960164,81.4325662881858,0.982860511918035,46.4744286609163,0
606,1,1,0,1,0,0,74.7645977844316,65.9390104013893,0,31.7870601628625,0
607,1,0,0,0,1,0,68.0980673286404,68.2248144095732,0.00569552992441709,43.6541464850818,0
608,0,0,0,0,1,0,72.7167584233276,97.6387894309149,5.1131328794846,37.7448324357832,0
609,1,0,0,0,1,0,66.7827554353814,95.4371741460745,3.89883724908143,28.9171690819075,0
610,0,0,0,0,0,1,94.1219154074996,1.26744813065047,0.0620561392668617,29.7121554245723,1
611,1,0,0,0,0,1,57.2850679091587,0.436952654218432,1.01159375595018,31.6867442590622,0
612,0,0,0,0,0,1,62.4756797339545,0.175030683552134,1.00929540357247,41.6626251174798,0
613,1,0,0,0,0,1,71.8119063231908,0.0233065392077036,0.170819389042511,41.3439120667476,0
614,1,0,0,0,0,1,90.7019073173987,0,1.0345815066128,35.1528884250106,1
615,1,1,0,1,0,0,77.5641455613706,68.1143766539892,0.986323520380379,33.9923722429363,0
616,1,0,0,0,0,1,96.1658206597933,0,0.0265977990491213,26.5173403660663,1
617,0,1,0,0,1,0,64.7152492378159,87.5051745818528,2.96456905157816,28.3668084961267,0
618,1,0,0,0,0,1,68.0915439252036,0.8197332166721,0.114936204737059,45.5367889903443,0
619,1,0,0,0,0,1,59.3568526790723,0,0.977290616292687,24.2511555173569,0
620,1,0,0,0,0,1,74.4949921838147,0,0.0191655364019218,44.8313485016459,0
621,1,0,0,0,0,1,58.6656945382286,0,1.0446072271544,23.5433118652613,0
622,1,0,0,0,1,0,80.4983454239263,55.3375139588688,5.90107976746196,24.8947636672482,0
623,0,0,0,0,1,0,71.2734257596569,97.7708721603528,4.98093738022883,22.6109021305167,0
624,0,0,0,0,1,0,58.8423390136466,77.8409646848025,0.966616098994615,29.9522399817003,0
625,1,1,0,0,1,0,54.0979047074426,55.0824801901422,4.12150342743099,37.4094380215169,0
626,0,1,0,0,1,0,80.5423613517166,72.9286342611546,2.97497160790853,38.7876235954112,0
627,0,0,0,0,1,0,72.7915231364788,99.240895153274,1.06706108116124,25.7096734874144,0
628,1,0,0,0,0,1,74.7766785538926,0,0.0545467126685978,45.1376809639866,0
629,1,0,0,0,0,1,96.6665670673024,1.27704407991254,0,44.9800690960885,1
630,1,1,0,0,0,1,74.2307575874042,1.96160770466497,0.974553485394263,45.3207430230729,0
631,1,0,0,0,0,1,89.0270369104145,0,0.951546963338078,36.1507008532222,0
632,1,1,0,1,0,0,54.9961482631893,92.2418865160886,0.992655001733036,31.2421360987555,0
633,1,0,0,0,0,1,58.8016758552925,1.55920894665985,0.0777250560831298,26.7400968030762,0
634,1,0,0,0,0,1,94.4453119080207,0,1.03778453616584,40.5826144668598,1
635,1,0,0,0,1,0,95.7794204952898,71.4346959001109,1.12103605898013,42.5733343602081,1
636,1,0,0,0,0,1,96.1056060313704,0,0,27.1940378922295,1
637,0,1,1,0,0,0,55.7541676950453,62.0202345062002,1.97667161880904,37.751981365,0
638,0,1,0,0,1,0,79.3609832149423,74.2596974574926,2.99443903650114,38.9842873355448,0
639,0,0,0,0,1,0,64.9714080089976,66.7698727941752,0.0602220197400585,38.4390754530042,0
640,1,0,0,0,0,1,93.2855456688291,0,0,34.615229909465,1
641,0,0,0,0,1,0,60.9687371783627,80.2768901591668,0.1823782960259,22.7967054953308,0
642,1,1,1,0,0,0,69.6200223449426,86.7080196927569,3.9980920093073,23.4689514935196,0
643,1,0,0,0,0,1,56.4366149304917,0,0,27.2106208144549,0
644,1,1,1,0,0,0,86.2464089709596,68.1521014490204,1.0214704354801,36.29833313938,0
645,1,1,1,0,0,0,69.8172443388656,72.9738259220727,3.0668242841723,30.4067807265362,0
646,1,0,0,0,1,0,54.5991859726508,60.4504278084766,4.00465372073273,42.7848057963495,0
647,0,0,0,0,1,0,64.5309715738076,63.6027749392349,0.0601885703089336,39.0476867477491,0
648,1,0,0,0,0,1,63.3609155835046,0.675953245196043,0.0622024220421817,32.780372965652,0
649,0,0,0,0,0,1,60.3627637822544,0.273130657994109,0,36.2280065471617,0
650,0,0,0,0,1,0,56.7457040559129,72.9413549163925,0.0792122117345343,26.9920542535073,0
651,1,0,0,0,1,0,89.8155269727541,58.108263321586,4.9539476721911,24.6055776089777,0
652,0,1,1,0,0,0,56.8451558699205,61.9357098935136,1.88626870247069,46.034373312165,0
653,1,1,1,0,0,0,59.1353357711793,58.7514372422902,1.96330076279646,36.3191201987824,0
654,1,1,0,1,0,0,56.6577377629798,60.8003580502028,4.02830690876921,35.1420841662561,0
655,1,0,0,0,0,1,58.6831861384277,0,0.894353967331774,42.4622077242354,0
656,1,0,0,0,0,1,82.8492643256261,1.09109909125458,0.870311009447517,31.7832401177918,0
657,0,0,0,0,1,0,87.6343639041888,70.5018311964475,2.05452341250828,45.6955238633892,0
658,1,1,0,0,0,1,67.4818527889055,4.67144537726507,0,40.9897516760979,0
659,1,0,0,0,1,0,87.7951321001592,53.4354645314119,5.0391280629396,24.0530498313931,0
660,1,1,0,1,0,0,75.9852233410824,64.7092784347379,0,32.3501371160496,0
661,1,0,0,0,0,1,64.7909974590128,2.96031857437762,0.146909531739794,27.4057460681072,0
662,1,1,0,0,0,1,71.6946133870821,0,0,24.5918691788324,0
663,0,0,0,0,1,0,55.9165915311129,61.1541687726936,0.15275732318026,22.9451352508744,0
664,0,0,0,0,0,1,54.1430936664995,0.380329724730105,0,40.4009403674248,0
665,0,0,0,0,0,1,67.2501737402547,4.51603923620092,0,42.7663127627901,0
666,1,1,0,0,1,0,85.0326926858928,69.4552584328303,6.00652435131076,29.718492638303,0
667,0,0,0,0,1,0,94.8275545399037,57.3509908565016,4.03372997861572,26.0589887225283,1
668,1,1,0,0,0,1,74.9800301663904,0,0.87799850949043,44.3772640290265,0
669,0,0,0,0,1,0,96.0538836538006,59.6661691296364,4.03043387421506,26.5987446199384,1
670,0,0,0,0,1,0,55.3573245144775,56.3172407852472,0.0418438202039525,23.5902152492638,0
671,0,0,0,0,0,1,68.0967996251793,1.69296738024805,0.111559765695763,42.5079764199977,0
672,0,0,0,0,1,0,92.6814604591731,59.4264543591539,4.98424189984571,29.2730117960003,1
673,1,1,1,0,0,0,85.9872039803387,59.7638612221829,1.01402461265873,44.547390257038,0
674,1,0,0,0,0,1,60.410585798876,0,0,42.0674248602954,0
675,1,0,0,0,0,1,75.2834115398001,0,0,45.075268289256,0
676,1,0,0,0,0,1,68.8095680765953,0,0,37.7230138531572,0
677,1,0,0,0,1,0,67.4196380883458,84.2227935035153,4.9635276970158,30.2273994017826,0
678,1,0,0,0,0,1,91.7658941970317,2.82665966128656,1.09399741511742,34.8707053475894,1
679,0,0,0,0,1,0,68.6985903146835,59.6241325480106,1.98239779881323,27.6922407281253,0
680,1,1,0,0,0,1,57.5224198924622,0.285962133996269,1.06955116239173,31.089158107976,0
681,0,0,0,0,1,0,72.4345781250088,96.1849803834694,5.08882516858044,37.8932057696613,0
682,1,0,0,0,1,0,78.996199373641,66.374451103372,1.94533296446762,40.6300590035962,0
683,0,0,0,0,1,0,64.8898975488203,72.8411022699236,1.01397784490431,29.4253148796158,0
684,1,0,0,0,1,0,54.1468912293294,71.3011821952978,6.00644678093507,26.1841433865663,0
685,1,0,0,0,0,1,59.743954768852,0,0.0357168717733591,45.3321888881666,0
686,1,0,0,0,0,1,60.1498646840962,3.48206853026369,0,29.6825020232023,0
687,0,0,0,0,1,0,80.3747888396818,94.3567237888459,1.90891975604145,39.6624704557204,0
688,0,0,0,0,1,0,80.6235074111081,64.2445020808248,4.97091531671556,23.8540927262103,0
689,1,0,0,0,0,1,54.4386384076836,0,0.969149272280453,25.0516153852949,0
690,1,0,0,0,1,0,72.0100728913081,58.1339366982544,0,28.2276044465905,0
691,1,0,0,0,0,1,60.5947584671771,0,0,45.3321628758187,0
692,1,1,1,0,0,0,68.9097881378149,73.1379643930552,2.88715259083117,30.1545988899455,0
693,0,0,0,0,1,0,87.23042756787,72.6059503989275,1.97845689033578,45.7659461930913,0
